Original,EN,Positive,Negative,Neutral,Compound
好吃，價錢偏高,"It's delicious, the price is high",0.425,0.0,0.575,0.5719
餐點新鮮不會死鹹 很推九孔鮑魚滷肉飯,The meal is fresh and not dead.,0.535,0.0,0.465,0.6948
服務好，氣氛佳，很適合聚餐。,"Good service, good atmosphere, very suitable for dinner.",0.492,0.0,0.508,0.7003
"吃完不斷跟朋友大力稱讚，有點浮誇但每一口都像一幅畫！
虎皮鮮蝦捲的金黃外皮與鮮嫩內餡，咬下的瞬間海味滿滿，可以感覺出用料真的很新鮮👍九孔鮑魚滷肉飯也可以吃看看，鮑魚很嫩很滿足。最驚豔的是花生米血骰子牛的創意搭配，徹底征服了我的味蕾！！ …","After eating, I kept praise with my friends, a little exaggerated, but every bite like a painting!
The golden skin of the tiger skin and the fresh and tender filling is full of seafood at the moment of biting. You can feel that the ingredients are really fresh. The nine -hole abalone braised pork can also be eaten. The abalone is very tender and satisfied.The most amazing thing is the creative matching of peanut rice blood dice beef, which completely conquered my taste buds!IntersectionMowing",0.228,0.011,0.762,0.9708
簡約時尚的裝潢，搭配暖色系的燈光，營造出溫馨又放鬆的氛圍。有特別發現這裡的音樂也選得很好，不愧是瓦城集團的餐廳，細節做的很好👍無論是和朋友聚餐還是一個人靜靜享受美食，這裡都是個很棒的選擇。下次還會想再來！ …,"Simple and stylish decoration, with warm -colored lights, create a warm and relaxed atmosphere.There are specially found that the music here is also very good. It is indeed the restaurant of the Wacheng Group. The details are very good. Whether it is a meal with friends or a person to enjoy food quietly, it is a great choice.I will want to come again next time!Mowing",0.333,0.0,0.667,0.9763
"水沒有免費提供真的不太好...時時香.瓦城.1010湘都有免費水呢
然後索取過菜水就有...如果我在要杯冰塊...
穿西裝的西裝外套的應該是主管還是經理
跟我講話時.我朋友故意拿碗湯給我~我正要夾一塊鳳梨蝦球的鳳梨起來.不自覺就放到蛤蠣湯裡去了...
朋友一直說我失態..
店經理長得還不錯~認真說還行
松露蒸蛋好吃~真的~
阿婆紅燒肉跟時時相差不多.都比1010湘的阿婆紅燒肉好吃","Water is not free to provide free ... it is really not very good ... always fragrant. Walheng. 1010 Hunan has free water?
Then there is a vegetable water ... If I want to cup the ice cubes ...
It should be the supervisor or the manager wearing a suit jacket
When talking to me. My friend deliberately took a bowl of soup to me ~ I am about to pinch a pineapple ball of pineapple shrimp ball. I put it in the oyster soup unconsciously ...
My friend always said that I was out of attitude ..
The store manager is pretty good ~ seriously, it is okay
Tulu steamed eggs are delicious ~ really ~
Granny red roast meat is much different from timely. They are better than 1010 Xiang's grandparent red roast meat",0.182,0.046,0.773,0.9666
"餐廳在試營運狀態。
整體氛圍很好，背景音樂感覺剛好可以蓋掉旁邊的客人說話聲，但不影響同桌朋友對話。
服務人員介紹菜單很詳細，感謝，因為我問題比較多。
餐點對於平常口味清淡的人來說，較重口，因為是與佐餐酒搭配。不喝酒的客人可以點飲料，我就是點推薦的甘蔗青茶，甜甜的解膩。","The restaurant is trying to operate.
The overall atmosphere is very good. The background music feels that the guests next to it can be covered, but it does not affect the conversation of friends at the same table.
The service staff introduces the menu very detailed, thank you, because I have more problems.
For people with a light taste, the meal is heavier because it is matched with the meal wine.You can order drinks without drinking. I just order the recommended sugarcane green tea, which is sweet and greasy.",0.156,0.039,0.805,0.9027
"小香的每道菜我都超愛！不論是外酥內嫩的虎皮鮮蝦捲，還是濃郁夠味的九孔鮑魚滷肉飯。
香煎虱目魚的酥脆外皮與鮮嫩魚肉的反差搭配也不錯，黑松露鮮蝦蒸蛋的香氣更讓我回家還是念念不忘！
寫完我又餓了.....","I love every dish of Xiaoxiang!Whether it is the crispy tiger -skinned fresh shrimp roll, or the rich nine -hole abalone braised meat rice.
The crispy skin of fried milkfish is also good with the contrast between the tender fish. The aroma of black loose fresh shrimp steamed eggs makes me go home and still miss it!
I'm hungry again after writing ...",0.21,0.051,0.739,0.9183
"來這裡用餐根本就是在拍美食雜誌！精緻的擺盤，紅酒杯擺設更增加時尚感，拍照質感++
除了味蕾的滿足，視覺上也得到很大的享受。","Come here for dining is simply shooting gourmet magazines!Exquisite placing plate, red wine glass furnishings more fashionable sense, photo texture ++
In addition to the satisfaction of taste buds, it also has a lot of enjoyment.",0.167,0.0,0.833,0.7777
"被鮑魚滷肉飯給吸引來用餐。有台南肉燥的味道加上小九孔鮑魚口感軟嫩還蠻不錯。
另一道驚艷的是松露蝦蒸蛋， 很適合喜歡松露的人。","Attracted to dine by abalone braised pork rice.The taste of dry meat in Tainan and the mouth of the small nine -hole abalone are soft and tender.
Another amazing is the steamed eggs of truffle shrimp, which is very suitable for people who like truffle.",0.178,0.0,0.822,0.8442
菜色很特別，都是我喜歡的創意料理。 能在信義區這麼競爭的地方吃到特別的口味。 這是我最愛瓦城集團品牌的原因! 非常推薦嘗鮮,"The dishes are very special, all my favorite creative dishes.Can eat special tastes in the place where Xinyi District competes.This is the reason why I love the brand of the Wacheng Group! It is recommended to try something very well",0.381,0.0,0.619,0.96
好友推薦一定要來吃的滷肉飯😋,Friends recommend the braised pork rice that must be eaten.,0.412,0.0,0.588,0.6808
這裡的創新台菜令人驚豔！九孔鮑魚滷肉飯將傳統滷肉飯提升到新境界，鮑魚的鮮美與滷肉完美融合。黑松露鮮蝦蒸蛋則是意外的驚喜，蛋體綿密松露香氣與鮮蝦甜美相得益彰 。,The innovative cuisine here is amazing!Jiu Kong abalone braised pork rice raises the traditional braised pork rice to a new realm. The deliciousness of abalone is perfectly integrated with braised pork.The steamed eggs of black loose shrimp are unexpected surprises.,0.245,0.047,0.709,0.8687
小香的用餐氛圍真的太棒了！尤其是晚上的時候，燈光效果讓整個空間變得超級浪漫，非常適合約會。除了美味餐點，服務也很周到，是個完美的一餐。,"Xiaoxiang's dining atmosphere is really great!Especially at night, the lighting effect makes the entire space super romantic, which is very suitable for dating.In addition to delicious meals, the service is also very thoughtful. It is a perfect meal.",0.342,0.0,0.658,0.953
九孔鮑魚滷肉飯搭配紅酒，真是讓人驚喜。紅酒濃郁的香氣和滷肉飯搭配的恰到好處，完全提升了整體的風味。,"It is really surprising that Jiu Kong abalone braised pork rice with red wine.The rich aroma of red wine and braised pork rice are just right, which completely enhances the overall flavor.",0.167,0.0,0.833,0.7178
裝潢風格真的太美了！時尚現代感讓餐廳充滿了獨特的氛圍。每個角落都充滿了巧思，讓人忍不住一直拍照。無論是用餐還是拍照，這裡都是個很棒的選擇。推薦給大家！,"The decoration style is really beautiful!Fashion and modernity gives the restaurant with a unique atmosphere.Every corner is full of ingenuity, making people take pictures all the time.Whether dining or taking pictures, this is a great choice.Recommend to everyone!",0.112,0.0,0.888,0.6892
"花生米血骰子牛讓人印象深刻！很特別的一道料理，但是口味偏重一點需要搭配白飯！
虎皮鮮蝦捲的蝦子很juicy😍
如果想喝飲料的話個人建議可以點烏龍氣泡飲，清爽解膩！
整體用餐都很滿意，讓人想再回訪的店！","Peanut rice dice beef is impressive!Very special dish, but the taste needs to be paired with white rice!
Tiger skin shrimp roll shrimp is very juicy😍
If you want to drink drinks, you recommend that you can order oolong gas to drink, refreshing and greasy!
The overall dining is very satisfied, making people want to return to visit again!",0.237,0.0,0.763,0.9495
這次帶了小朋友來用餐，所以大部分都是點了不會辣的菜色，鮑魚滷肉飯，松露蒸蛋，醋溜松阪豬，這三道菜小孩很愛，也蠻具特色，服務生雖然感覺是生手，但很積極的服務我們，加油你們會越來越好的！,"This time I brought children to dine, so most of them were ordered, and abalone braised meat rice, truffle steamed eggs, vinegar pine pigs. These three dishes are very distinctive. Although it feels like a hand, it is very active to serve us. Come on, you will get better and better!",0.243,0.0,0.757,0.9298
氣氛很好，餐點也很值得這個價格！是以後還會來吃的餐廳類型🙌🏽🙌🏽,"The atmosphere is good, and the meal is worth this price!The restaurant type that will come to eat in the future 🙌🏽🙌🏽",0.149,0.0,0.851,0.6239
"瓦城集團新開這句話真的太吸引人了
但實際去吃完真的…
帶位介紹的人講話比較小聲，後來第二個服務人員過來詢問要不要介紹菜色，說好結果介紹都是指著菜單上面的圖片說這個很推薦，那這樣我沒感覺被介紹到什麼內容的感覺😂
然後不曉得是不是因為帶位介紹沒聽到有說水是付費之類的
也不想為難服務人員，我覺得整體服務感受都還不錯，也會關心目前的菜色，跟服務什麼的，評價兩顆星就是只給服務人員的，菜色一點也不想給..

👉🏻花生米血骰子牛，是不到難吃不過就是米血是米血、牛是牛，偏挑食的覺得整道菜完全沒有融合，就..普
👉🏻黑松露鮮蝦蒸蛋，這是整頓飯裡唯一還不錯吃的東西，菜如其名不多說
👉🏻香煎虱目魚，其實感覺處理得不錯，只是偏鹹、超鹹，推薦有點這道不要吃滷肉飯，因為鹹度差不多配起來吃都感覺要去洗腎了

吃得最後鹹到沒食慾，原本有點的飲料可能被遺漏，但真的連說都不想說想趕快付錢跑了，但有點後悔，畢竟每道菜都是重口味，沒有提供免費飲水的情況下飲料又沒來真的差點原地陣亡🫠","The new sentence of Wacheng Group is really attractive
But actually going to eat it really ...
The person who introduced the position was whispered. Later, the second service staff came to ask if I wanted to introduce the dishes. I said that the results of the results refer to the picture on the menu and say that this is very recommended. Then I don’t feel what the content is introduced. Feel
Then I don’t know if it was because I did n’t hear that water was paid or the like.
I do n’t want to serve the staff. I think the overall service experience is not bad. I will also care about the current dishes, and the service. The evaluation of the two stars is only for the service staff, and the dishes do not want to give it ..

子 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻 👉🏻..
虾 虾 👉🏻 👉🏻 👉🏻 steamed eggs, this is the only thing that is pretty good in the meal.
， ， Fried milkfish, in fact, it feels good to handle, but it is salty and super salty. It is recommended that you do n’t eat braised pork rice, because the saltiness is almost matched and eats kidney dialysis.

At the end of the food, there is no appetite. The original drink may be missed, but I really do n’t even want to say that I want to pay for it quickly, but I regret it. After all, each dish is heavy. I did n’t come to the drink, I almost killed in place 🫠",0.067,0.027,0.906,0.9751
CP值不高。菜色選擇不多。 新創作法沒有經典傳統作法好吃。 只是將食材很挑ㄊㄨㄥˋ的混搭罷了。 讓人不會再想二訪,The CP value is not high.There are not many dishes.The new creative method does not have a classic traditional practice.Just mix and match the ingredients.People will not want to have a second visit anymore,0.141,0.033,0.826,0.6222
五星好評再送甜點👍👍,Five -star praise to send desserts again 再,0.34,0.0,0.66,0.5574
餐點超級好吃，服務人員很親切誠懇有耐心，座位常清理，用餐環境很乾淨,"The meal is super delicious, the service staff is very kind and sincere, the seats are often cleaned, and the dining environment is very clean.",0.463,0.0,0.537,0.9535
一罐香、香煎虱目魚、虎皮鮮蝦捲、醋嫩薑松阪豬，都是我非常喜歡的菜，雖然跟時時香的菜色差不多，但氛圍完全不一樣，第一次遇到不主動提供水的泰統品牌，但要求要加水時，Rebecca非常迅速的幫忙加水，保持一貫的泰統優良服務，Nora也很即時的幫我更換餐盤，Ruby介紹菜色跟酒品很搭，夏多內白酒跟我的菜色非常的搭，今日用餐體驗非常的好，希望下次用餐時也能遇到他們幫我服務。,"A can of fragrant, fried milkfish, tiger skin fresh shrimp rolls, and vinegar tender ginger pine pigs are all my favorite dishes. Although it is similar to Shi Xiang's dishes, the atmosphere is completely different. Provide water brand, but when it is required to add water, Rebecca helps to add water very quickly to maintain a consistent good service of Tyedon. Nora also helps me replace the disk. Ruby introduces the dishes with wine. The white wine is very good with my dishes. Today, the dining experience is very good. I hope that I can meet them to help me at the next meal.",0.244,0.0,0.756,0.9844
餐廳內部的設計很有特色，時尚與台菜的結合，讓人感覺非常有現代化的文化氣息。,The interior design of the restaurant is very distinctive. The combination of fashion and Taiwanese cuisine makes people feel very modern.,0.0,0.0,1.0,0.0
"1.特色餐點推薦：花生口水雞，鍋巴虱目魚
2.紅燒肉不推，調味不佳且太貴
3.完全無法客製化餐點（例如不要蒜頭）
4.餐點偏貴，嘗試一次即可","1. Special meal recommendation: peanut mouth water chicken, pot milk fish
2. The braised pork does not push, the seasoning is not good and too expensive
3. It is completely unable to customize meals (for example, do not want garlic)
4. The meal is expensive, just try it once",0.052,0.069,0.879,0.0186
餐點的口味都既道地又創新，特別喜歡這裡的台灣料理，每道菜都讓人有回家的感覺。,The taste of the meal is both authentic and innovative. I especially like Taiwanese cuisine here. Each dish makes people feel home.,0.222,0.0,0.778,0.6901
3.5杯雞味道很讚，多了0.5的紹興酒點綴，雞肉也超嫩，大推這道菜,"3.5 cup of chicken tastes very good, 0.5 Shaoxing wine embellishment, chicken is also super tender, push this dish",0.294,0.0,0.706,0.796
Shann Shann的風格真的太獨特了！台灣文化元素搭配上現代的裝潢，搭配美味的餐點也讓心情100分！,"Shann Shann's style is really unique!Taiwan's cultural elements are matched with modern decoration, and delicious meals also make your mood 100 points!",0.169,0.0,0.831,0.6467
裝潢設計真的很用心！不論是吊燈、餐具、酒杯、桌椅，每一處細節都充滿巧思，隨便拍照都好看❤️,"The decoration design is really attentive!Whether it is chandeliers, tableware, wine glasses, tables and chairs, every detail is full of ingenuity, and it looks good at taking pictures ❤️",0.099,0.0,0.901,0.4926
"餐點小巧創意又不失美味
服務人員也很專業又親切
推👍","Small meals and creativity without losing deliciousness
The service staff is also very professional and kind
Push",0.355,0.098,0.547,0.7283
"Innovative modern taiwanese cuisine
好幾道菜色都有米血, 但太多了，多到覺得不好吃了","Innovative Modern Taiwanese Cuisine
Several dishes have rice blood, but too much, so much so much that it is not delicious anymore",0.075,0.154,0.771,-0.4673
"菜色很好吃 尤其是黑松露蒸蛋很特別👍
米血骰子牛也很細緻","The dishes are delicious, especially black loosely steamed eggs are very special.
Rice blood dice beef is also very detailed",0.271,0.0,0.729,0.7713
鮑魚魯肉飯很好吃，松露蝦肉蒸蛋很特別，但空心菜太老了。,"Abalone Lu meat rice is delicious. Steamed eggs steamed eggs are very special, but the hollow vegetables are too old.",0.195,0.0,0.805,0.5182
好吃的瓦城台菜，沒想到泰式餐廳品牌也可以做出這麼好吃的台菜,"A delicious Wachengtai cuisine, I did not expect that the Thai restaurant brand can also make such delicious Taiwanese dishes",0.291,0.0,0.709,0.8126
服務人員推薦的都很好吃～很適合聚會的地方🤍,The recommended personnel recommendation are delicious ~ very suitable for the party 🤍,0.451,0.0,0.549,0.802
餐廳的氣氛非常溫馨舒適，很適合帶家人來享用美食。,"The atmosphere of the restaurant is very warm and comfortable, which is very suitable for taking family members to enjoy food.",0.332,0.0,0.668,0.8384
香煎虱目魚顛覆了傳統吃法，搭配米香真是鹹酥可口,"Crystal milkfish subverts the traditional way of eating, and it is really salty and delicious with Mi Xiang",0.189,0.0,0.811,0.6077
東西很好吃松露蒸蛋、3.5杯雞、讚,"Things are delicious, truck steamed eggs, 3.5 cups of chicken, praise",0.448,0.0,0.552,0.8074
食物很好吃，用餐氛圍宜人！,"The food is delicious, and the dining atmosphere is pleasant!",0.477,0.0,0.523,0.807
人員服務專業且熱情，值得再訪,"The personnel service is professional and enthusiastic, it is worth visiting again",0.338,0.0,0.662,0.6249
好吃，有設計與創意的台菜❤️大愛,"Delicate, design and creative Taiwanese dishes ❤️ Da Love",0.542,0.0,0.458,0.8074
"平日中午來吃
東西好吃、氣氛舒服","Come to eat at noon on weekdays
The things are delicious and the atmosphere is comfortable",0.333,0.0,0.667,0.7906
令人驚嘆的現代台灣美食。我們的服務員給了可靠的建議，所有的菜餚都非常美味。,Amazing modern Taiwanese food.Our waiters gave reliable suggestions that all dishes were very delicious.,0.394,0.0,0.606,0.8313
"空心菜味道很足，很好吃。
我也嘗試了其他菜餚，它們都很美味！ ！
雖然沒有會說日語的工作人員，但有會說英語的工作人員，儘管語言不通，但他們還是很友善。
我非常感激。這是一家我還想再去的店。","The spic -saving vegetables are very delicious and delicious.
I also tried other dishes, they are all delicious!Intersection
Although there are no Japanese staff members, there are English -speaking staff who are still friendly.
I am very grateful.This is a shop I want to go again.",0.228,0.039,0.733,0.8897
服務很棒，工作人員非常友善且樂於助人。食物也很不錯。也非常適合孩子。我們的窗外景色令人嘆為觀止！,"The service is great, and the staff is very friendly and helpful.The food is also very good.It is also very suitable for children.The scenery outside our window is amazing!",0.31,0.0,0.69,0.9133
除了遮目魚好吃,Except for the delicious fish,0.481,0.0,0.519,0.5719
"這是個人喜好問題——我更喜歡傳統台灣菜而不是融合台灣菜。誠然，有些菜很美味，但並非全部。

我更喜歡工作人員拿走空盤子。在這裡，他們讓空盤子堆積起來。不得不要求他們刪除。雖然工作人員很友善。","This is a question of personal preference -I prefer traditional Taiwanese food instead of fusion of Taiwanese cuisine.It is true that some dishes are delicious, but not all.

I prefer the staff to take the empty plate.Here, they let the empty plates accumulate.I have to ask them to delete.Although the staff is very friendly.",0.144,0.071,0.785,0.6798
好吃，松露蛋No1,"It's delicious, truffle egg NO1",0.481,0.0,0.519,0.5719
菜色有特色，好吃！,"The dishes are distinctive, delicious!",0.499,0.0,0.501,0.6114
遮目魚很脆好吃,Covering fish is very crispy and delicious,0.398,0.0,0.602,0.6077
All the dishes we ordered were yummy! 滷肉飯很多好吃。 Fried milk fish dry yummy too!,All the dishes we order after yummy! Braised pork rice is a lot of delicious.Fried Milk Fish Dry Yummy Too!,0.291,0.0,0.709,0.8118
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃！有特色！,tasty!Specialty!,0.0,0.0,1.0,0.0
好吃好吃,Delicious and delicious,0.881,0.0,0.119,0.8126
好吃😋,Delicious,1.0,0.0,0.0,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
好吃！上菜很快👍,tasty!Say the food soon 👍,0.0,0.0,1.0,0.0
菜很有特色，味道很棒,The dishes are very distinctive and the taste is great,0.313,0.0,0.687,0.6249
非常好的食物,Very good food,0.615,0.0,0.385,0.4927
食物太棒了！ Lulo飯也很棒😃,The food is great!Lulo rice is also great l,0.514,0.0,0.486,0.8122
上菜快，黑松露蛋好吃,"Fast food, black pine dew eggs are delicious",0.346,0.0,0.654,0.5719
好好吃哇🥰🥰🥰,"Be so delicious, wow",0.801,0.0,0.199,0.8431
我愛過！很棒的 Taianeasa 美食,I have loved!Great TAIANEASA Food,0.0,0.0,1.0,0.0
好吃！甘蔗菁茶好好喝！,tasty!Sugarcane Jing tea is delicious!,0.517,0.0,0.483,0.6467
和朋友一起在這裡用餐的體驗很棒！,The experience of eating with friends here is great!,0.517,0.0,0.483,0.8172
餐桌服務很好，食物很美味。,The table service is very good and the food is delicious.,0.434,0.0,0.566,0.7841
很好地詮釋了傳統的台灣美食,Very well interpreted the traditional Taiwanese food,0.285,0.0,0.715,0.3384
松露蒸蛋非常好吃,Tulu steamed eggs are very delicious,0.444,0.0,0.556,0.6115
"特殊菜色,推松露蒸蛋","Special dishes, push loose steamed eggs",0.3,0.256,0.444,0.1027
菜色很好，新中式,"The dish is very good, the new Chinese style",0.285,0.0,0.715,0.4927
很有特色的台菜,Very distinctive Taiwanese cuisine,0.0,0.0,1.0,0.0
松露蒸蛋好吃🤤,Tulu steamed eggs are delicious 蛋,0.425,0.0,0.575,0.5719
食物很棒，環境很好,The food is great and the environment is very good,0.477,0.0,0.523,0.807
太好了,Very good,0.762,0.0,0.238,0.4927
好吃,tasty,0.0,0.0,1.0,0.0
空心菜非常好吃,Very delicious vegetables,0.666,0.0,0.334,0.6115
遮目魚好吃,Covering fish is delicious,0.552,0.0,0.448,0.5719
👍,👍,0.0,0.0,1.0,0.0
很棒的食物和服務！,Great food and services!,0.594,0.0,0.406,0.6588
美味的食物和周到的服務。,Delicious food and thoughtful services.,0.677,0.0,0.323,0.743
好ㄘ,Good -looking,0.744,0.0,0.256,0.4404
很好,very good,0.762,0.0,0.238,0.4927
很好吃😋,Very delicious 😋,0.5,0.0,0.5,0.6115
好吃,tasty,0.0,0.0,1.0,0.0
很好吃,Delicious,1.0,0.0,0.0,0.5719
好吃到爆！,It's delicious!,0.8,0.0,0.2,0.6114
推 有特色,Unique,0.0,0.0,1.0,0.0
好吃～,Delicate ~,0.545,0.0,0.455,0.0516
用餐，超美味,"Meal, super delicious",0.884,0.0,0.116,0.8225
良好舒適的環境,Good and comfortable environment,0.756,0.0,0.244,0.7351
好吃～～,Delicious ~~,0.787,0.0,0.213,0.5719
超好吃的,Super delicious,1.0,0.0,0.0,0.8225
菜色好吃,The dishes are delicious,0.552,0.0,0.448,0.5719
很好的晚餐和地方,Good dinner and place,0.492,0.0,0.508,0.4404
好吃,tasty,0.0,0.0,1.0,0.0
好吃好吃😋,It's delicious and delicious 😋,0.597,0.0,0.403,0.8126
好吃……好吃,Delicious ... delicious,0.881,0.0,0.119,0.8126
好吃😋,Delicious,1.0,0.0,0.0,0.5719
好的,OK,1.0,0.0,0.0,0.296
好的,OK,1.0,0.0,0.0,0.296
好的,OK,1.0,0.0,0.0,0.296
偉大的,Great,1.0,0.0,0.0,0.6249
好的,OK,1.0,0.0,0.0,0.296
好,good,1.0,0.0,0.0,0.4404
好食物！,Good food!,0.761,0.0,0.239,0.4926
松露蒸蛋👍,Tulu steamed eggs 蛋,0.0,0.0,1.0,0.0
太好吃了,It's so delicious,0.666,0.0,0.334,0.6115
好吃,tasty,0.0,0.0,1.0,0.0
好吃的,Delicious,1.0,0.0,0.0,0.5719
好吃的,Delicious,1.0,0.0,0.0,0.5719
好吃😋,Delicious,1.0,0.0,0.0,0.5719
好吃😋 …,Delicious 😋 ...,0.481,0.0,0.519,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
好吃😋 …,Delicious 😋 ...,0.481,0.0,0.519,0.5719
好吃😋,Delicious,1.0,0.0,0.0,0.5719
好吃！,tasty!,0.0,0.0,1.0,0.0
非常好👍,Very good 👍,0.516,0.0,0.484,0.4927
好音樂,Good music,0.744,0.0,0.256,0.4404
美食,gourmet food,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
新光三越A9,Shin Kong Mitsukoshi A9,0.0,0.0,1.0,0.0
新光三越A9,Shin Kong Mitsukoshi A9,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃～,Delicate ~,0.545,0.0,0.455,0.0516
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
